lcr name:,KeySight E4980A
Name and description of Resistor under test: ,4T-F(BPO)+F(BPO)-M(BPO)+M(BNC)-F(BNC)+F(BNC)-M(BNC_zero)==BPO-BNC Zero
GPIB source:,<bound method MessageBasedResource.read of <'GPIBInstrument'('GPIB0::17::INSTR')>>
2022-09-23,12:50:17
select the freq range,"[50, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 5000]"
2022-09-23,14:31:59
---------run finished---------
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,4T-F(BPO)+F(BPO)-M(BPO)+M(BPO)-F(BPO_zero)==BNC-BPO Zero
GPIB source:,<bound method MessageBasedResource.read of <'GPIBInstrument'('GPIB0::17::INSTR')>>
2022-09-23,15:03:51
select the freq range,"[50, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 5000]"
50.0,1.488623383e-07,0.003677800605
50.0,1.451317932e-07,0.003676083054
50.0,1.416384242e-07,0.003674624859
50.0,1.405572012e-07,0.003673214937
50.0,1.336131215e-07,0.003669762806
50.0,1.312662478e-07,0.003664419369
50.0,1.406522766e-07,0.003661176278
50.0,1.507340315e-07,0.003661861002
50.0,1.448230387e-07,0.00366420431
50.0,1.331616078e-07,0.003661217179
50.0,1.34407123e-07,0.003656713708
50.0,1.407368652e-07,0.00365478345
50.0,1.474462072e-07,0.003654543115
50.0,1.513625417e-07,0.003657044979
50.0,1.43684285e-07,0.003657390822
50.0,1.322648378e-07,0.003654048664
Freq,50,Rs,0.0036636805710625,8.184935522239296e-06,Ls,1.4127137129375e-07,6.705884132844753e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 50;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
100.0,9.383633967e-08,0.003632612488
100.0,9.363027536e-08,0.003631464945
100.0,9.29932902e-08,0.003630728467
100.0,9.301012752e-08,0.003629714486
100.0,9.342168363e-08,0.003629181486
100.0,9.38827251e-08,0.003628776532
100.0,9.343295623e-08,0.003627927666
100.0,9.292685549e-08,0.003627627112
100.0,9.300236968e-08,0.003627019819
100.0,9.364535104e-08,0.003626377267
100.0,9.361401315e-08,0.003625590471
100.0,9.4111067e-08,0.003624786437
100.0,9.343198396e-08,0.003624695105
100.0,9.338083856e-08,0.003623908148
100.0,9.298297964e-08,0.003623656587
100.0,9.377899609e-08,0.003622729961
Freq,100,Rs,0.0036272998110624998,2.9664210250681608e-06,Ls,9.344261577e-08,3.7227941158367977e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 100;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
200.0,9.145613827e-08,0.003643951432
200.0,9.147398453e-08,0.003642890454
200.0,9.131676786e-08,0.00364235016
200.0,9.110164412e-08,0.003642310108
200.0,9.148152449e-08,0.003641694618
200.0,9.14327949e-08,0.003641389876
200.0,9.1653536e-08,0.003640689675
200.0,9.134074757e-08,0.00364026974
200.0,9.131804402e-08,0.00363977064
200.0,9.159441297e-08,0.003639718451
200.0,9.174792539e-08,0.003639547969
200.0,9.150615627e-08,0.003639060923
200.0,9.126924249e-08,0.003638559943
200.0,9.165119038e-08,0.00363827906
200.0,9.133397084e-08,0.003637959827
200.0,9.154132137e-08,0.003637229043
Freq,200,Rs,0.0036403544949375,1.936725777106619e-06,Ls,9.145121259187501e-08,1.672281065230237e-10
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 200;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
300.0,7.798513225e-08,0.003643885082
300.0,7.804799175e-08,0.00364684996
300.0,7.811025656e-08,0.003642948632
300.0,7.816475197e-08,0.003641845957
300.0,7.818320167e-08,0.003641162027
300.0,7.816210263e-08,0.003640368585
300.0,7.8056191e-08,0.003639773999
300.0,7.800969709e-08,0.003639116145
300.0,7.807237567e-08,0.003638434086
300.0,7.804403661e-08,0.003637816376
300.0,7.812577486e-08,0.003637717478
300.0,7.796586521e-08,0.00363670169
300.0,7.806479052e-08,0.003636789091
300.0,7.818273521e-08,0.003636344822
300.0,7.811698918e-08,0.003635564623
300.0,7.814184836e-08,0.003635545133
Freq,300,Rs,0.003639428980375,3.2426013542478775e-06,Ls,7.808960878375e-08,6.928162966170699e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 300;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
500.0,7.105712305e-08,0.003645677243
500.0,7.105744419e-08,0.003645348478
500.0,7.104706398e-08,0.003645093643
500.0,7.104307839e-08,0.003644746094
500.0,7.10454098e-08,0.003644378242
500.0,7.103837918e-08,0.003644093424
500.0,7.095140871e-08,0.003643696172
500.0,7.108110566e-08,0.003643502575
500.0,7.102432536e-08,0.003643061746
500.0,7.108246915e-08,0.003643141458
500.0,7.101934006e-08,0.003642698648
500.0,7.105765416e-08,0.003642458627
500.0,7.115076444e-08,0.003642217063
500.0,7.101426959e-08,0.003641879596
500.0,7.105952133e-08,0.003641911739
500.0,7.102409623e-08,0.00364163547
Freq,500,Rs,0.003643471263625,1.3093603582898677e-06,Ls,7.104709083e-08,4.145281240471278e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 500;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
800.0,6.879563058e-08,0.003650271006
800.0,6.879923551e-08,0.003649675295
800.0,6.878949803e-08,0.003649749394
800.0,6.877040869e-08,0.003649268929
800.0,6.878813646e-08,0.003649455349
800.0,6.879804769e-08,0.003649077045
800.0,6.876265147e-08,0.003648825384
800.0,6.878554796e-08,0.003648515422
800.0,6.879152532e-08,0.003648511009
800.0,6.877527632e-08,0.003648279212
800.0,6.876243484e-08,0.003648098913
800.0,6.880137305e-08,0.003647969014
800.0,6.880740465e-08,0.003647487268
800.0,6.884645849e-08,0.003647326778
800.0,6.87921018e-08,0.003647342231
800.0,6.879998909e-08,0.003647101342
Freq,800,Rs,0.0036485595994374996,9.714389389533317e-07,Ls,6.879160749687501e-08,1.99978426672772e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 800;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1000.0,6.79066806e-08,0.003638217764
1000.0,6.790952721e-08,0.003638010418
1000.0,6.790906511e-08,0.003638010411
1000.0,6.79388051e-08,0.003637824429
1000.0,6.793239503e-08,0.003637520706
1000.0,6.790074415e-08,0.00363752618
1000.0,6.791740106e-08,0.003637299494
1000.0,6.790894218e-08,0.003636871789
1000.0,6.7900086e-08,0.003636689941
1000.0,6.791667809e-08,0.003636505637
1000.0,6.791784296e-08,0.003636251542
1000.0,6.791172941e-08,0.003636371308
1000.0,6.78997242e-08,0.003635971897
1000.0,6.788611654e-08,0.0036358443
1000.0,6.791726539e-08,0.003635841343
1000.0,6.792085885e-08,0.003635545154
Freq,1000,Rs,0.0036368938945625,8.879258170498922e-07,Ls,6.791211636749999e-08,1.2825463669042028e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1591.5494309189535,6.771003476e-08,0.003633870701
1591.5494309189535,6.769702063e-08,0.003633621672
1591.5494309189535,6.771293744e-08,0.00363353958
1591.5494309189535,6.77150017e-08,0.003633629475
1591.5494309189535,6.772092549e-08,0.003633065623
1591.5494309189535,6.770391805e-08,0.003633057772
1591.5494309189535,6.771040719e-08,0.003633042104
1591.5494309189535,6.773315737e-08,0.003632856839
1591.5494309189535,6.770855191e-08,0.003632505633
1591.5494309189535,6.771207439e-08,0.003632319449
1591.5494309189535,6.770850282e-08,0.003632251653
1591.5494309189535,6.772534025e-08,0.00363211726
1591.5494309189535,6.772651638e-08,0.003632060154
1591.5494309189535,6.772418603e-08,0.003631770405
1591.5494309189535,6.771221682e-08,0.003631694351
1591.5494309189535,6.769655649e-08,0.003631509491
Freq,1591.5494309189535,Rs,0.0036326820101249997,7.577319131259414e-07,Ls,6.77135842325e-08,1.0305308241423466e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1592;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
2000.0,6.817271872e-08,0.00363879437
2000.0,6.81729236e-08,0.003638553688
2000.0,6.816215045e-08,0.003638410949
2000.0,6.817716035e-08,0.003638329755
2000.0,6.817122554e-08,0.003638054682
2000.0,6.817566635e-08,0.003638016303
2000.0,6.816028165e-08,0.003637921601
2000.0,6.817950835e-08,0.0036376597
2000.0,6.816131955e-08,0.003637474191
2000.0,6.816456335e-08,0.003637531126
2000.0,6.816844716e-08,0.003637240936
2000.0,6.816694518e-08,0.003637258525
2000.0,6.817730898e-08,0.003636704808
2000.0,6.815757068e-08,0.003636765315
2000.0,6.817141178e-08,0.00363669632
2000.0,6.81738584e-08,0.003636519938
Freq,2000,Rs,0.0036376207629375,7.189669275767111e-07,Ls,6.8169566255625e-08,6.761259563182662e-12
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 2000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
3000.0,6.81488289e-08,0.003640996289
3000.0,6.817687198e-08,0.003640576582
3000.0,6.817893788e-08,0.0036404494
3000.0,6.817897828e-08,0.003640486011
3000.0,6.818720232e-08,0.00364040397
3000.0,6.818071848e-08,0.003640348045
3000.0,6.819151811e-08,0.003640124167
3000.0,6.82065863e-08,0.003639900059
3000.0,6.81903953e-08,0.003639931593
3000.0,6.817997464e-08,0.003639650727
3000.0,6.819934894e-08,0.003639370906
3000.0,6.818277936e-08,0.00363919471
3000.0,6.818437468e-08,0.003639171616
3000.0,6.817348352e-08,0.003639011879
3000.0,6.819542024e-08,0.003638697353
3000.0,6.817967816e-08,0.003638850235
Freq,3000,Rs,0.003639822721375,7.034424542962517e-07,Ls,6.8183443568125e-08,1.2846296977007871e-11
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC ON;:APER LONG,16;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:CURR:LEV 0.1;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 3000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 0.1;:OUTP:DC:ISOL:LEV:VAL 0.1;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
5000.0,6.763045356e-08,0.003681359059
5000.0,6.763944268e-08,0.003681428047
5000.0,6.762947892e-08,0.003681604189
5000.0,6.762799111e-08,0.003681271498
5000.0,6.76334872e-08,0.003681175359
5000.0,6.764025727e-08,0.003681276992
5000.0,6.76317544e-08,0.003680920447
5000.0,6.764710967e-08,0.003680976011
5000.0,6.763760546e-08,0.003680449106
5000.0,6.763268399e-08,0.003680538878
5000.0,6.764447331e-08,0.003680387697
5000.0,6.763048043e-08,0.003680361005
5000.0,6.764616369e-08,0.003680086365
5000.0,6.762104499e-08,0.003679758447
5000.0,6.762907761e-08,0.003679832271
5000.0,6.76367592e-08,0.003679720209
Freq,5000,Rs,0.00368069659875,6.361043715395093e-07,Ls,6.7634891468125e-08,7.242437911235727e-12
